Id Empresas,Id Frutas,Id Cliente,Cantidad,Anio,Ventas EEUU,Ventas China,Ventas Espana,Ventas Francia,Ventas Canada
5,7,2,1108,2011,2,3,3,2,5
7,5,3,1394,2011,5,4,1,3,4
3,1,3,1953,2012,5,3,3,3,3
5,5,2,1643,2015,2,3,2,2,4
1,3,3,853,2016,1,3,1,3,4
2,4,5,1539,2012,5,3,2,2,5
4,2,3,999,2013,1,3,3,2,5
4,3,5,1980,2017,2,3,2,2,1
4,5,4,1080,2014,3,3,1,2,1
6,1,4,2051,2011,5,4,1,3,4
2,6,3,1948,2014,3,3,1,2,4
1,6,2,2080,2019,4,4,1,2,1
4,7,5,1972,2015,3,4,3,2,5
6,3,4,881,2019,1,4,2,2,5
6,1,2,1378,2016,3,3,2,3,5
2,3,5,2131,2010,1,3,2,2,3
7,2,2,1328,2011,1,3,2,2,5
6,7,4,1796,2018,3,3,2,2,3
7,4,4,1826,2015,1,3,1,3,1
2,5,2,1165,2017,4,4,3,2,4
5,1,3,1097,2011,1,4,3,3,1
2,6,1,1705,2016,2,3,2,2,1
1,5,3,1313,2018,5,3,1,3,4
2,4,1,2348,2011,1,3,3,3,1
4,4,5,1811,2020,1,3,2,2,1
3,6,1,1550,2013,4,3,2,2,2
6,3,4,1349,2011,4,3,3,3,3
5,7,1,2089,2017,5,3,2,3,3
6,2,2,1549,2020,5,3,1,3,1
3,1,1,2335,2011,1,3,2,2,2
1,2,1,2062,2020,1,3,1,2,1
1,6,5,1668,2016,3,3,3,3,4
1,4,1,808,2010,2,4,3,2,5
2,4,4,859,2019,3,4,3,3,4
5,2,3,1917,2014,2,3,1,2,5
1,5,2,890,2019,1,4,3,3,1
2,3,2,2366,2020,3,4,2,2,4
3,3,3,1812,2019,3,4,1,3,5
1,1,4,1519,2019,1,3,3,3,3
6,6,5,989,2016,3,3,2,2,3
3,6,4,1959,2019,2,3,2,3,3
5,1,1,2082,2020,1,4,1,2,4
2,3,1,2201,2019,1,3,2,2,5
4,6,1,1267,2012,2,4,2,3,3
5,7,4,1386,2014,3,3,2,2,5
3,7,2,1846,2010,1,4,3,2,5
4,3,1,2260,2019,3,3,2,2,5
5,2,4,1416,2019,1,4,1,2,2
6,4,1,891,2014,5,3,3,2,5
6,6,4,1396,2019,1,4,3,3,5
7,3,2,1023,2011,3,4,1,3,5
3,3,4,961,2019,4,3,3,3,4
3,3,2,802,2011,2,4,2,3,1
2,6,3,2108,2016,1,4,1,3,3
3,4,4,1767,2018,1,3,1,2,5
3,5,2,1007,2013,3,4,2,3,2
1,7,2,2102,2011,1,4,1,3,5
1,2,3,2229,2011,2,4,3,2,5
5,6,2,1509,2020,5,3,1,2,1
2,6,3,2250,2018,5,3,2,3,2
5,7,1,1732,2020,1,4,3,2,2
2,3,2,969,2014,2,4,1,2,3
6,4,5,1033,2019,2,3,3,2,5
5,6,5,2283,2014,4,3,3,3,4
7,3,4,1371,2011,3,4,3,2,5
3,4,4,2398,2013,3,4,3,2,4
1,6,4,1149,2010,4,3,1,2,4
2,1,2,1043,2014,3,4,1,3,4
7,7,5,832,2012,2,3,2,3,2
6,5,4,1704,2013,1,3,2,2,4
3,6,2,958,2012,2,3,2,3,1
5,1,4,1400,2020,5,3,1,2,1
1,7,3,945,2019,4,3,3,3,4
3,1,5,1917,2013,5,4,1,3,1
4,3,3,1296,2012,4,4,3,2,2
6,7,5,1894,2010,2,3,3,3,3
2,2,3,871,2015,5,4,1,3,4
3,6,1,1226,2016,5,3,3,2,5
6,7,5,1379,2019,3,3,1,3,4
4,5,3,892,2016,5,4,2,3,5
3,4,5,2361,2013,1,3,1,2,3
1,7,2,1895,2013,4,3,1,3,2
4,6,1,1160,2018,4,3,2,3,2
7,4,5,2097,2017,3,3,3,3,3
6,6,5,1948,2014,1,4,2,2,5
6,5,2,1731,2020,5,3,1,3,3
1,7,4,2268,2019,4,3,2,3,2
1,1,3,1329,2017,2,3,1,2,4
2,3,5,1771,2013,2,4,3,3,5
4,2,4,1619,2019,5,3,3,3,1
1,5,1,1281,2018,3,3,2,3,3
3,5,3,1884,2019,2,4,1,3,3
4,1,5,2025,2012,3,3,2,2,5
1,1,1,1748,2013,5,4,2,2,5
4,1,5,2347,2010,4,3,3,3,2
6,1,2,1769,2011,1,3,3,3,2
3,2,3,2150,2013,5,4,2,2,1
4,5,5,1482,2014,4,3,1,2,4
3,5,3,2349,2018,5,3,1,2,1
2,1,5,2255,2014,4,4,3,2,4
3,4,3,938,2012,1,4,3,3,3
4,7,5,1765,2016,2,3,2,2,3
2,2,3,1325,2018,4,3,3,3,4
5,2,2,1622,2015,3,4,3,3,3
5,6,3,2112,2015,4,3,1,2,1
2,1,3,2045,2019,1,4,2,2,1
2,3,5,1169,2016,3,3,2,3,2
6,2,1,953,2019,4,3,3,3,3
5,5,4,831,2015,4,3,1,3,5
1,3,1,1258,2012,3,4,3,3,1
4,3,3,2203,2019,5,3,3,2,1
1,6,3,1983,2016,4,3,3,2,1
6,5,2,1675,2020,4,4,3,3,2
4,6,2,1843,2015,3,3,3,2,5
5,3,3,1080,2017,2,4,3,3,5
5,2,4,1206,2020,4,3,2,3,5
2,5,4,1763,2012,5,4,3,2,1
1,5,4,1236,2017,1,4,3,3,4
3,2,5,1989,2013,5,3,1,3,4
2,7,2,2348,2011,2,4,3,3,5
5,2,5,1363,2011,5,4,2,3,4
7,1,3,2346,2014,1,3,1,2,5
7,7,1,2279,2011,4,3,2,3,2
3,7,5,1851,2017,2,3,3,2,5
1,1,5,1351,2015,4,3,3,2,4
2,2,5,2156,2017,3,4,3,3,1
5,4,4,2149,2019,1,3,1,3,3
3,7,2,2243,2020,1,3,3,2,3
7,4,4,1597,2015,3,4,2,2,1
2,1,2,2109,2011,3,3,1,3,5
7,3,2,1312,2010,2,3,1,2,5
1,4,5,1843,2015,5,3,3,3,4
6,1,5,2320,2011,1,3,3,3,4
4,6,1,1374,2012,3,4,2,3,2
4,6,5,1785,2017,2,4,1,3,2
6,3,1,2155,2015,5,3,1,3,5
4,3,1,2383,2014,5,3,2,3,5
6,3,1,1143,2016,2,4,3,2,4
2,3,4,1932,2010,1,4,1,2,5
5,2,3,1395,2011,3,3,2,2,4
2,2,1,2284,2018,3,4,2,2,1
1,4,4,1753,2020,5,3,3,2,4
2,4,5,1215,2018,4,4,1,2,5
3,6,4,1824,2017,4,4,3,2,3
5,7,1,1423,2014,1,4,1,3,4
4,6,5,2217,2011,1,3,1,2,3
3,3,3,1253,2013,3,3,3,3,2
2,4,2,2260,2015,2,3,3,3,5
6,2,5,2281,2017,4,3,3,2,3
6,2,3,1901,2010,3,4,2,2,4
4,6,3,862,2015,1,4,1,3,4
7,3,2,2071,2012,3,3,2,2,1
4,7,2,1805,2018,2,3,3,3,5
5,6,4,2073,2013,3,3,1,2,4
3,6,4,885,2010,5,4,1,3,2
2,6,3,1199,2018,1,3,1,2,2
1,2,3,1157,2020,5,3,1,2,3
4,1,2,1251,2011,1,4,3,2,1
6,1,2,1460,2018,3,4,2,3,1
2,7,5,2207,2010,2,4,1,3,4
4,7,2,1783,2012,3,3,2,2,5
2,2,5,1372,2015,2,4,2,3,5
3,5,4,939,2017,3,4,3,3,3
3,1,2,2042,2014,2,3,1,3,1
7,4,1,1130,2018,4,4,1,2,4
1,6,1,1370,2019,4,3,2,3,1
5,7,3,2046,2015,3,4,3,2,2
3,6,3,2166,2017,3,3,3,3,5
4,3,5,2035,2017,4,4,3,2,3
3,1,5,2079,2013,1,3,2,2,2
6,3,2,1753,2010,1,4,1,3,5
5,7,4,1656,2013,4,4,2,3,2
4,3,4,1407,2019,5,4,1,2,2
7,4,3,1021,2015,2,3,1,3,3
3,1,1,895,2016,4,3,3,2,5
6,6,2,1941,2018,4,3,3,2,3
4,2,1,1854,2018,1,4,3,2,5
1,2,1,1343,2011,3,3,3,3,3
3,4,3,1889,2015,5,3,1,2,2
1,1,3,978,2011,3,4,3,3,2
4,7,3,2130,2015,1,3,3,3,3
2,7,5,1015,2014,1,4,2,3,2
7,3,3,1265,2017,4,3,2,3,2
4,7,2,2129,2011,3,3,1,3,2
1,7,3,1628,2016,5,4,2,2,2
5,4,2,959,2019,5,4,3,2,1
3,2,3,1817,2015,3,4,2,2,5
2,3,3,1763,2011,2,4,2,3,4
1,3,5,2021,2011,4,4,3,2,2
7,5,4,2012,2019,4,3,2,2,2
4,1,2,1816,2015,3,3,2,2,2
4,1,5,2147,2016,5,4,2,3,3
6,2,5,1433,2010,2,4,1,2,3
7,6,4,1045,2020,3,3,3,3,5
7,6,3,1195,2013,2,4,2,3,1
6,5,2,1725,2017,2,4,3,3,3
5,3,4,2008,2011,3,4,1,3,1
5,7,5,1997,2020,5,3,3,3,2
1,2,2,1925,2015,4,3,1,2,4
5,3,2,2289,2015,3,4,2,3,5
7,7,1,1640,2012,3,3,1,2,4
4,2,1,1324,2018,5,4,3,3,1
6,7,5,1607,2020,3,4,2,2,4
7,1,4,1248,2020,4,3,2,2,2
2,4,5,1451,2013,3,4,2,2,1
3,3,5,1862,2013,4,3,1,2,2
3,4,5,823,2013,5,3,2,2,2
6,6,2,1430,2017,4,3,1,2,3
6,6,2,2299,2020,5,4,3,2,4
2,6,5,1838,2016,4,4,1,2,1
4,6,1,1941,2011,4,3,3,3,1
5,1,5,827,2018,1,3,1,3,4
2,5,3,1326,2011,1,3,2,3,4
5,3,4,2151,2016,5,3,1,2,3
2,3,5,1007,2012,3,3,3,2,3
5,6,2,1279,2015,1,4,3,3,2
2,4,3,1099,2019,3,3,3,2,5
7,4,4,1574,2016,1,4,2,3,1
2,4,1,2376,2020,1,3,2,3,1
1,6,4,2108,2012,2,4,1,2,1
5,4,3,890,2017,1,3,2,3,1
7,2,4,1341,2018,3,4,3,2,1
5,2,1,1053,2013,1,3,3,2,5
7,5,4,872,2018,1,3,3,2,2
6,1,3,1116,2011,3,3,2,2,1
3,1,1,2139,2013,3,3,1,2,2
4,2,4,1975,2010,3,3,3,3,5
7,4,2,981,2014,2,3,3,3,1
1,3,5,997,2018,5,4,2,2,4
7,2,5,1440,2010,1,4,1,3,5
1,6,2,2136,2010,1,4,3,2,3
1,1,5,1298,2010,3,3,2,3,1
1,1,3,1698,2016,1,3,3,3,3
7,5,3,2306,2013,3,4,2,3,5
7,5,2,1696,2016,1,3,3,2,4
3,5,2,2307,2014,4,4,3,3,3
2,5,2,1343,2010,1,4,1,3,5
5,7,3,1301,2010,1,4,3,2,2
6,6,2,1245,2017,3,4,1,3,4
6,1,3,1886,2011,4,3,2,2,5
7,2,1,2397,2019,1,4,1,2,2
7,4,4,2286,2018,3,4,3,2,1
3,3,1,2112,2010,3,4,3,3,5
7,4,2,2301,2014,1,3,3,3,4
3,6,5,1787,2011,1,4,2,3,5
2,7,4,884,2020,4,4,1,3,3
7,2,4,2302,2019,4,3,3,2,3
7,2,1,1704,2011,1,3,3,2,5
7,1,5,1817,2011,3,3,1,3,2
5,6,4,2018,2015,1,4,3,2,2
6,3,3,1487,2011,2,3,1,3,2
7,2,5,2232,2020,2,3,2,3,3
7,4,2,2069,2018,1,3,3,3,1
3,3,4,1923,2017,5,3,1,2,5
5,3,4,1719,2017,1,3,3,3,2
4,4,5,2311,2013,3,3,1,3,1
1,2,4,903,2010,5,4,3,3,3
4,1,1,2279,2019,1,3,2,3,4
7,7,3,2287,2016,3,4,2,3,4
5,4,4,1567,2019,5,3,3,3,4
1,6,1,1147,2011,4,3,2,2,5
3,2,4,1237,2018,2,3,1,2,2
3,7,4,1436,2010,3,3,3,2,1
6,6,1,1836,2019,3,3,3,2,1
2,5,1,1430,2018,1,3,3,2,2
6,4,5,1346,2012,5,4,1,3,4
4,3,3,2091,2013,3,4,1,2,2
4,4,4,1589,2016,5,4,3,3,2
5,6,4,2091,2011,1,4,2,2,5
5,4,3,2032,2020,1,3,3,2,4
3,6,5,1737,2012,5,4,1,2,1
4,5,3,2357,2011,3,3,2,2,1
3,7,4,2144,2011,1,3,1,3,3
2,6,4,963,2017,2,4,3,2,3
4,2,1,1467,2020,5,3,2,2,2
7,2,3,1272,2016,5,4,3,3,2
3,6,2,1995,2018,3,3,1,2,5
1,7,2,1625,2015,2,4,2,3,5
5,5,3,2251,2010,4,4,2,3,3
6,4,3,1316,2010,4,4,3,2,5
7,6,1,2090,2010,4,4,1,3,5
4,1,5,2149,2012,5,4,3,2,3
3,3,1,2196,2019,3,3,1,3,5
4,2,2,1327,2020,3,4,2,3,1
4,3,4,1532,2016,4,4,3,2,1
7,2,5,1608,2013,5,4,3,2,4
6,3,1,1412,2010,2,4,2,3,2
3,5,4,917,2014,5,4,1,3,3
5,3,4,2295,2018,3,4,1,2,3
3,4,5,897,2015,4,4,1,2,3
4,3,4,1985,2016,2,4,3,3,5
5,6,3,2241,2014,1,4,1,2,4
4,6,2,1100,2015,3,3,2,2,4
6,5,5,1039,2010,1,4,1,3,1
3,2,3,1527,2014,2,4,1,2,5
7,3,3,1767,2013,4,3,2,2,2
4,6,5,1760,2013,3,3,1,2,1
5,6,3,2149,2017,3,3,3,2,4
1,3,4,2145,2011,3,4,3,2,4
7,7,4,900,2012,1,4,3,3,5
4,6,2,1545,2011,4,4,2,2,2
5,2,4,877,2010,5,4,1,3,1
3,3,4,1437,2011,2,3,1,3,3
7,2,2,1614,2014,3,3,3,3,1
7,2,5,2142,2014,1,3,1,3,1
7,6,5,1938,2011,4,3,2,3,2
3,1,4,2186,2011,5,4,2,3,4
5,5,4,2032,2012,1,3,2,3,5
1,7,1,2397,2012,3,4,1,3,5
4,1,4,2248,2015,3,4,3,3,2
4,6,1,1036,2011,4,4,3,2,4
7,2,5,1070,2012,1,3,1,2,3
3,1,5,2255,2010,2,3,1,3,2
5,2,4,1412,2015,4,3,3,3,4
4,2,1,1271,2016,2,3,3,3,5
2,5,4,1322,2017,5,4,1,3,5
3,4,2,1815,2010,4,4,2,2,4
4,5,1,1485,2014,3,3,2,2,3
3,5,5,1044,2013,5,3,1,3,4
6,5,4,2323,2012,2,4,3,3,3
3,1,1,823,2018,1,4,1,2,2
3,7,4,1404,2019,1,3,2,2,5
3,7,1,1314,2012,5,4,2,2,5
6,4,1,1688,2016,4,3,3,3,2
7,5,2,1503,2013,2,4,2,2,3
7,3,3,1646,2015,2,4,2,2,5
6,5,5,2248,2018,3,3,1,2,5
5,2,5,2144,2017,4,4,2,2,4
5,5,2,1558,2016,4,4,3,3,1
1,4,2,1833,2017,5,4,3,3,4
3,6,3,1805,2010,1,3,3,3,2
4,4,3,1339,2012,3,4,2,3,2
4,4,2,1426,2018,1,4,2,2,2
1,2,1,2297,2013,1,3,2,3,1
3,4,4,1522,2012,3,4,1,3,2
3,2,2,1459,2012,3,3,1,3,4
5,7,2,1546,2012,1,4,3,3,5
6,2,2,1993,2012,2,3,1,3,5
2,1,4,1366,2010,1,3,2,3,3
2,6,1,2370,2014,3,4,1,3,3
7,1,4,1008,2015,4,4,3,3,2
3,5,5,1529,2014,1,4,2,2,3
1,4,3,2129,2010,1,4,2,2,3
3,5,1,1019,2016,4,3,3,3,3
4,2,3,1359,2013,1,4,2,3,1
1,3,3,1334,2018,3,3,3,3,4
1,5,2,1443,2010,4,3,1,3,2
1,1,2,1780,2015,1,4,3,3,5
3,6,3,1013,2012,1,4,1,2,3
4,2,1,1976,2011,1,3,2,3,5
1,6,5,1017,2020,2,4,3,2,2
2,1,5,811,2018,1,3,1,2,4
5,4,2,1974,2016,4,4,1,2,2
6,3,1,2281,2014,2,3,2,2,1
6,3,1,1926,2014,2,3,2,2,3
7,7,5,2094,2014,5,3,2,2,4
5,2,1,1468,2018,4,4,3,3,1
3,7,4,1884,2010,3,3,1,3,4
3,4,4,1371,2019,1,4,1,2,2
3,1,2,2158,2014,1,4,1,2,2
4,6,3,2297,2012,5,4,1,2,4
1,3,2,1777,2014,4,3,3,3,3
5,2,1,2273,2016,2,4,2,3,2
4,2,1,2178,2011,3,3,2,3,1
1,4,1,1672,2016,5,4,1,2,4
2,1,2,2295,2015,4,3,1,2,1
2,3,3,996,2019,3,4,1,2,2
1,2,2,1223,2019,2,4,2,3,3
5,4,2,1917,2011,3,3,1,3,1
1,3,3,1007,2018,2,4,1,3,2
1,4,1,2070,2017,4,3,1,2,5
7,1,2,2051,2012,5,3,3,2,3
5,7,4,1949,2013,3,4,3,2,4
4,7,2,1630,2012,4,4,1,2,3
1,6,3,1198,2010,5,3,2,3,2
6,7,3,1080,2014,2,3,3,2,3
5,4,1,1321,2018,4,4,1,2,2
3,7,2,1673,2016,5,3,3,3,5
6,6,4,2216,2012,1,3,2,2,2
3,2,5,1342,2010,3,3,2,3,5
7,4,4,2270,2017,4,3,2,3,3
1,6,2,1584,2015,1,4,1,3,5
4,4,1,2339,2017,2,4,2,3,3
2,3,2,1980,2015,3,3,2,3,1
2,4,4,1971,2015,5,3,2,2,1
5,7,2,2151,2012,5,4,3,3,4
1,6,5,1787,2013,2,3,2,3,5
1,2,4,1606,2016,3,4,2,2,2
5,6,2,918,2019,2,4,3,2,5
7,4,3,1621,2018,3,4,2,3,2
5,2,2,901,2013,2,3,1,2,4
3,4,2,990,2017,5,3,3,2,1
5,3,3,907,2010,3,3,1,3,5
2,1,1,984,2018,5,3,3,3,4
2,5,5,1514,2015,2,4,1,2,4
3,3,1,1161,2015,3,3,1,3,4
6,6,2,1197,2016,2,4,1,2,1
1,1,5,1382,2019,5,3,2,3,5
6,6,2,954,2014,5,3,2,3,5
7,3,3,2111,2020,4,3,1,3,4
7,7,2,1331,2018,4,4,1,2,2
7,5,1,1466,2011,3,3,2,2,1
4,4,2,2046,2020,1,4,2,2,3
2,6,2,2179,2011,5,4,1,2,1
5,2,4,2012,2019,5,4,3,3,2
2,4,4,925,2016,2,4,2,3,5
3,2,1,1110,2020,1,3,2,3,2
5,3,3,2119,2018,4,4,3,3,4
4,4,2,2234,2013,5,3,3,3,4
6,2,1,1782,2015,3,4,3,3,4
6,2,4,1217,2014,3,3,3,2,5
4,5,4,1383,2014,2,4,1,3,4
4,5,1,1920,2014,1,3,1,2,5
4,6,5,865,2020,1,4,3,3,3
5,4,2,1540,2011,4,3,3,2,3
5,5,2,1345,2013,4,3,3,2,5
7,4,4,1354,2011,2,4,3,2,5
6,2,4,1614,2019,3,4,1,3,4
5,2,2,828,2020,3,4,1,3,5
7,5,5,1939,2015,4,4,2,2,3
3,6,1,1050,2017,4,3,1,3,4
1,6,5,1770,2016,3,3,3,3,1
2,5,3,2091,2014,4,3,3,2,1
2,7,1,1545,2011,3,4,2,3,4
2,7,5,2025,2013,3,4,3,3,2
2,6,5,1418,2019,1,3,3,3,3
4,2,4,961,2016,3,4,1,3,1
7,7,5,2291,2013,1,3,1,3,3
7,2,2,2056,2017,1,3,1,2,5
5,5,1,2011,2018,3,3,3,2,2
5,1,5,1399,2016,1,4,2,3,5
6,6,3,1927,2011,1,3,1,2,2
4,7,3,1181,2020,2,4,2,2,1
3,2,1,1861,2018,4,4,1,3,3
6,5,2,2039,2017,4,4,3,3,1
6,3,1,817,2012,2,3,3,2,4
4,6,5,1621,2013,1,3,1,3,4
4,4,5,1593,2012,5,3,1,3,5
2,7,1,1180,2012,1,4,1,3,3
3,7,4,2315,2015,5,4,2,2,5
3,1,4,1275,2012,4,4,2,3,2
1,5,4,2279,2015,4,3,2,3,5
7,4,3,1562,2012,3,3,3,3,4
4,7,4,1523,2019,2,3,2,2,3
4,1,5,1961,2016,4,4,1,2,2
6,7,5,998,2018,1,4,1,3,3
7,4,2,2146,2012,3,3,2,2,2
5,7,4,1488,2015,1,4,2,3,1
2,5,5,2353,2011,4,4,2,2,5
5,2,3,1183,2012,3,3,2,3,5
1,3,2,1438,2017,4,4,1,3,3
5,6,3,1283,2020,2,4,3,3,3
7,6,5,2096,2018,1,4,2,3,2
2,7,3,1193,2010,1,4,1,2,2
5,7,1,2028,2011,3,4,1,3,4
1,5,1,1439,2012,5,4,1,2,2
7,4,1,2258,2013,1,4,2,2,5
6,4,5,1313,2015,1,4,2,2,3
2,6,5,2364,2018,4,4,2,2,5
1,7,5,1441,2018,2,4,3,2,2
1,4,2,1045,2014,3,4,2,2,4
6,4,3,1300,2012,2,4,1,2,2
4,4,1,1954,2013,1,3,3,2,1
5,2,4,1634,2011,3,4,1,2,5
4,6,5,1635,2012,2,4,1,3,1
4,7,4,2277,2020,4,4,2,2,1
6,2,1,990,2010,3,4,2,3,1
1,6,3,1371,2015,1,3,1,2,4
3,7,5,1014,2016,5,4,3,3,1
6,4,3,2236,2010,2,4,1,3,1
5,3,1,960,2013,1,4,1,3,4
6,7,5,2015,2013,3,3,3,2,3
3,5,2,812,2017,4,4,3,2,3
6,2,4,1967,2020,2,4,2,2,1
3,1,2,2075,2013,3,3,2,2,2
1,7,5,2215,2014,2,3,2,3,2
5,6,4,1374,2013,4,4,1,3,2
6,3,5,1642,2010,3,3,1,3,2
7,3,3,1273,2010,2,3,3,2,5
7,5,5,1839,2017,4,4,2,3,2
3,4,2,1001,2013,5,4,3,3,3
7,3,5,811,2016,4,3,3,3,5
1,1,1,1904,2020,3,3,1,3,2
1,4,2,2330,2019,1,4,1,2,4
5,5,4,1343,2018,3,3,2,3,2
7,2,5,1455,2015,1,4,3,2,4
1,1,2,2305,2013,5,4,2,3,5
4,6,3,1747,2012,2,4,1,2,3
2,4,3,1069,2019,2,3,3,3,4
1,5,2,1250,2016,4,3,1,3,4
3,4,1,1967,2019,4,4,1,2,3
5,3,3,834,2019,1,3,3,3,4
1,1,3,2088,2010,5,3,2,3,3
7,1,3,1213,2016,1,4,2,2,1
4,5,5,1063,2010,1,3,2,2,2
1,3,3,2356,2019,4,3,3,2,1
4,4,1,1121,2019,5,3,3,3,1
1,3,4,1917,2013,1,3,3,2,1
4,1,4,1009,2011,1,4,2,2,1
5,6,3,1339,2020,3,3,2,2,5
5,5,5,1903,2011,1,4,1,2,1
6,7,3,1519,2013,1,4,3,2,3
7,2,1,1263,2015,1,4,1,3,2
4,1,4,2078,2020,2,3,2,2,4
7,4,1,1685,2017,1,3,2,2,1
6,7,2,876,2010,4,4,1,2,5
6,7,1,2179,2015,4,4,2,3,1
4,4,4,2026,2015,2,3,2,2,4
2,4,5,987,2013,2,3,1,2,5
1,5,1,1922,2017,4,4,3,3,4
7,1,5,1970,2015,4,3,3,3,4
2,5,5,1026,2011,5,3,3,3,2
7,1,5,1920,2017,3,4,1,2,4
2,2,4,2150,2015,4,3,3,2,3
5,5,4,2042,2017,2,4,3,3,2
7,4,1,1094,2015,2,4,2,2,3
5,7,1,2306,2010,1,3,3,2,2
7,5,4,1712,2011,5,4,2,2,3
6,3,5,1158,2013,2,4,1,3,4
6,3,1,1140,2012,2,3,3,2,5
7,3,1,1311,2013,4,3,3,2,5
6,6,1,1189,2019,4,4,2,3,1
4,1,3,1908,2018,1,3,1,3,3
7,3,4,1384,2012,2,4,1,2,2
3,2,2,1412,2018,1,3,1,3,2
4,4,3,2082,2013,5,3,2,2,2
6,7,1,830,2012,1,3,2,2,4
3,3,2,1302,2014,1,4,2,2,4
5,2,5,1893,2012,3,3,3,2,4
6,2,1,1862,2019,3,4,2,2,4
1,4,2,1631,2019,3,4,3,2,2
1,2,4,2155,2015,5,4,1,2,4
7,7,4,1814,2017,4,4,1,3,5
3,3,1,1803,2012,4,3,1,2,3
2,1,2,1308,2017,4,3,2,2,1
5,6,3,1426,2011,4,4,2,2,4
6,4,4,1708,2017,3,3,1,2,1
3,7,5,1191,2020,2,4,2,3,5
4,7,1,1382,2019,2,3,3,3,3
3,5,1,1279,2020,2,3,1,2,1
4,3,3,2270,2015,4,4,1,3,2
2,7,2,853,2013,2,3,3,3,1
1,7,5,1069,2014,5,3,3,2,4
1,6,3,2266,2014,1,3,1,3,3
4,2,1,1470,2017,1,3,2,2,2
7,3,2,1889,2019,3,3,3,2,1
5,6,2,1139,2015,2,3,3,2,5
6,4,5,1818,2013,5,4,1,3,1
3,3,1,2183,2014,4,3,3,3,2
1,1,3,1294,2011,1,4,1,2,3
4,4,4,804,2011,4,3,1,2,1
4,5,5,1443,2018,4,3,2,3,2
3,4,2,1022,2020,5,4,2,2,1
1,4,1,1056,2019,1,3,3,3,1
6,3,1,1673,2016,3,3,1,3,1
1,1,1,1171,2013,4,4,3,2,5
1,1,4,2380,2016,3,3,1,3,3
3,4,5,1394,2017,1,4,1,3,4
2,2,2,1005,2014,3,4,1,2,5
3,5,4,1242,2015,5,3,3,3,1
6,7,1,1223,2013,2,3,2,2,1
4,7,1,2173,2015,2,3,1,3,2
3,4,4,1747,2013,1,4,1,2,4
3,1,3,1769,2019,3,4,1,2,3
5,5,5,1560,2018,4,3,2,2,1
4,4,1,1972,2019,2,3,2,2,5
7,6,2,1833,2019,1,4,2,2,2
2,7,4,1372,2020,2,4,2,2,4
5,3,1,1735,2011,1,4,2,2,2
1,2,1,2043,2017,4,3,1,2,1
3,1,3,1267,2020,4,3,2,2,2
2,5,5,925,2020,2,3,2,2,2
6,2,4,1176,2012,2,4,2,2,2
4,5,3,2310,2017,4,4,3,3,3
3,1,4,2234,2015,4,4,3,2,2
3,4,1,1234,2018,3,4,3,2,1
1,2,3,2111,2011,4,3,1,2,2
6,2,4,2124,2018,2,4,1,3,5
3,4,1,971,2010,1,3,1,2,2
6,1,1,2036,2020,4,3,3,3,5
3,3,3,2059,2020,4,3,1,3,4
5,4,2,1103,2015,4,4,3,3,4
5,4,2,2341,2011,1,3,1,2,1
3,6,3,2062,2014,5,4,1,3,5
5,3,3,1781,2015,5,3,3,2,4
7,6,1,2025,2014,2,3,1,2,1
4,2,5,2360,2020,5,4,2,2,5
3,1,1,1680,2019,2,3,1,2,4
5,2,2,2090,2011,3,3,2,3,5
1,1,4,1536,2015,5,4,1,3,4
2,6,5,1318,2018,5,3,3,3,5
3,2,1,853,2010,3,4,3,3,3
3,6,5,1978,2011,1,3,1,2,3
1,7,1,2140,2017,5,4,3,3,3
5,1,1,1245,2013,1,3,2,3,1
3,2,3,2281,2018,5,3,3,3,2
1,5,4,1848,2019,1,3,1,2,5
7,2,2,1662,2015,1,4,3,3,1
3,5,1,2321,2020,2,4,2,3,2
6,1,3,2007,2012,3,4,1,3,4
2,4,1,1158,2011,2,3,1,3,4
5,5,5,1366,2020,4,3,1,3,2
1,3,2,1785,2014,3,4,2,2,1
2,3,4,1274,2010,3,4,2,2,4
6,5,5,1779,2012,2,3,1,2,5
5,6,5,1734,2015,4,4,1,2,5
6,5,4,1448,2013,5,3,2,3,3
5,4,1,2008,2012,5,3,2,3,5
1,6,1,1882,2011,1,3,3,2,4
6,4,3,1923,2016,5,4,3,3,4
3,5,4,1085,2013,4,4,2,2,1
5,1,4,1901,2014,2,3,3,3,5
5,2,1,1373,2017,5,4,1,3,5
4,1,5,1685,2019,5,4,2,3,3
4,4,1,1036,2013,5,3,2,2,4
3,1,2,2373,2017,2,3,1,2,1
6,1,2,1546,2019,3,4,3,3,5
6,1,5,1226,2020,5,3,1,2,5
6,7,4,1526,2017,2,4,2,3,2
4,2,2,1848,2015,5,4,3,3,4
3,3,1,2158,2018,2,3,3,2,1
6,6,2,2341,2015,3,3,2,3,2
6,2,5,1513,2014,4,3,1,3,2
4,3,4,1766,2015,2,3,1,2,4
4,7,2,1678,2011,3,3,2,3,3
5,2,4,982,2011,4,4,1,2,2
3,6,1,959,2017,2,3,1,3,1
4,2,3,1349,2016,1,4,2,2,1
7,4,4,1056,2012,5,4,2,3,5
3,3,4,1830,2014,5,3,3,2,5
2,2,5,926,2012,2,3,1,2,5
6,6,5,1321,2018,2,4,3,3,5
4,6,4,1567,2012,3,4,1,2,2
4,4,1,1545,2018,1,3,1,3,1
7,4,2,2051,2014,2,4,3,2,4
3,1,1,2048,2018,1,3,3,2,5
